id,name_on_card,card_number,expiration_date,cvv,merchant_id,user_id
3493,Coral Dashkovich,5100176921137770,2024-12-01,959,16,639
3494,Coral Dashkovich,5100176921137770,2024-12-01,959,4,639
3495,Coral Dashkovich,5100176921137770,2024-12-01,959,1,639
3496,Coral Dashkovich,5100176921137770,2024-12-01,959,17,639
3497,Nickolas Lilion,3589618984162299,2030-05-01,563,8,640
3498,Nickolas Lilion,3589618984162299,2030-05-01,563,9,640
3499,Faunie Voisey,4041592565790,2029-07-01,375,5,641
3500,Faunie Voisey,4041592565790,2029-07-01,375,18,641
3501,Faunie Voisey,4041592565790,2029-07-01,375,9,641
3502,Faunie Voisey,4041592565790,2029-07-01,375,19,641
3503,Ilse Alexandrou,30136381094347,2030-09-01,182,14,642
3504,Ilse Alexandrou,30136381094347,2030-09-01,182,16,642
3505,Ilse Alexandrou,30136381094347,2030-09-01,182,20,642
3506,Ilse Alexandrou,30136381094347,2030-09-01,182,4,642
3507,Ilse Alexandrou,30136381094347,2030-09-01,182,1,642
3508,Ilse Alexandrou,30136381094347,2030-09-01,182,15,642
3509,Ilse Alexandrou,30136381094347,2030-09-01,182,13,642
3510,Ilse Alexandrou,30136381094347,2030-09-01,182,2,642
3511,Ilse Alexandrou,30136381094347,2030-09-01,182,10,642
3512,Ilse Alexandrou,30136381094347,2030-09-01,182,12,642
3513,Alwin McMeanma,3541413660649265,2025-03-01,298,7,643
3514,Alwin McMeanma,3541413660649265,2025-03-01,298,14,643
3515,Alwin McMeanma,3541413660649265,2025-03-01,298,13,643
3516,Alwin McMeanma,3541413660649265,2025-03-01,298,19,643
3517,Alwin McMeanma,3541413660649265,2025-03-01,298,16,643
3518,Alwin McMeanma,3541413660649265,2025-03-01,298,6,643
3519,Eugenio Dinsey,3586174284062451,2025-10-01,495,6,644
3520,Eugenio Dinsey,3586174284062451,2025-10-01,495,2,644
3521,Eugenio Dinsey,3586174284062451,2025-10-01,495,9,644
3522,Eugenio Dinsey,3586174284062451,2025-10-01,495,20,644
3523,Eugenio Dinsey,3586174284062451,2025-10-01,495,1,644
3524,Eugenio Dinsey,3586174284062451,2025-10-01,495,15,644
3525,Kaine Crinion,4508565449967109,2027-03-01,847,5,645
3526,Kaine Crinion,4508565449967109,2027-03-01,847,17,645
3527,Kaine Crinion,4508565449967109,2027-03-01,847,13,645
3528,Kaine Crinion,4508565449967109,2027-03-01,847,14,645
3529,Kaine Crinion,4508565449967109,2027-03-01,847,4,645
3530,Kaine Crinion,4508565449967109,2027-03-01,847,1,645
3531,Joycelin Husher,3553165220911867,2026-03-01,580,18,646
3532,Joycelin Husher,3553165220911867,2026-03-01,580,20,646
3533,Joycelin Husher,3553165220911867,2026-03-01,580,9,646
3534,Joycelin Husher,3553165220911867,2026-03-01,580,13,646
3535,Joycelin Husher,3553165220911867,2026-03-01,580,8,646
3536,Joycelin Husher,3553165220911867,2026-03-01,580,11,646
3537,Joycelin Husher,3553165220911867,2026-03-01,580,6,646
3538,Joycelin Husher,3553165220911867,2026-03-01,580,14,646
3539,Hastings Manwaring,374622492466031,2030-10-01,692,15,647
3540,Ara Fairfull,36642485369570,2029-07-01,371,10,648
3541,Ara Fairfull,36642485369570,2029-07-01,371,17,648
3542,Janette Maginot,6331103992991008746,2029-04-01,216,11,649
3543,Janette Maginot,6331103992991008746,2029-04-01,216,4,649
3544,Janette Maginot,6331103992991008746,2029-04-01,216,17,649
3545,Janette Maginot,6331103992991008746,2029-04-01,216,20,649
3546,Janette Maginot,6331103992991008746,2029-04-01,216,19,649
3547,Karoly Welfair,5002357990684889,2027-08-01,544,13,650
3548,Karoly Welfair,5002357990684889,2027-08-01,544,16,650
3549,Karoly Welfair,5002357990684889,2027-08-01,544,4,650
3550,Karoly Welfair,5002357990684889,2027-08-01,544,5,650
3551,Karoly Welfair,5002357990684889,2027-08-01,544,10,650
3552,Karoly Welfair,5002357990684889,2027-08-01,544,20,650
3553,Clim Nystrom,564182033879724140,2026-10-01,401,5,651
3554,Clim Nystrom,564182033879724140,2026-10-01,401,12,651
3555,Clim Nystrom,564182033879724140,2026-10-01,401,14,651
3556,Clim Nystrom,564182033879724140,2026-10-01,401,20,651
3557,Clim Nystrom,564182033879724140,2026-10-01,401,15,651
3558,Clim Nystrom,564182033879724140,2026-10-01,401,2,651
3559,Donnamarie Batrop,5610907651044908,2027-08-01,774,1,652
3560,Donnamarie Batrop,5610907651044908,2027-08-01,774,12,652
3561,Donnamarie Batrop,5610907651044908,2027-08-01,774,15,652
3562,Donnamarie Batrop,5610907651044908,2027-08-01,774,7,652
3563,Donnamarie Batrop,5610907651044908,2027-08-01,774,5,652
3564,Donnamarie Batrop,5610907651044908,2027-08-01,774,4,652
3565,Donnamarie Batrop,5610907651044908,2027-08-01,774,16,652
3566,Donnamarie Batrop,5610907651044908,2027-08-01,774,18,652
3567,Donnamarie Batrop,5610907651044908,2027-08-01,774,10,652
3568,Donnamarie Batrop,5610907651044908,2027-08-01,774,11,652
3569,Fayina Jacobssen,3541875875022787,2027-06-01,230,11,653
3570,Fayina Jacobssen,3541875875022787,2027-06-01,230,17,653
3571,Fayina Jacobssen,3541875875022787,2027-06-01,230,15,653
3572,Fayina Jacobssen,3541875875022787,2027-06-01,230,4,653
3573,Fayina Jacobssen,3541875875022787,2027-06-01,230,12,653
3574,Dasie Rotlauf,6304055860512380883,2026-06-01,69,9,654
3575,Dasie Rotlauf,6304055860512380883,2026-06-01,69,1,654
3576,Dasie Rotlauf,6304055860512380883,2026-06-01,69,10,654
3577,Dasie Rotlauf,6304055860512380883,2026-06-01,69,13,654
3578,Dasie Rotlauf,6304055860512380883,2026-06-01,69,11,654
3579,Dasie Rotlauf,6304055860512380883,2026-06-01,69,7,654
3580,Dasie Rotlauf,6304055860512380883,2026-06-01,69,16,654
3581,Dasie Rotlauf,6304055860512380883,2026-06-01,69,4,654
3582,Dasie Rotlauf,6304055860512380883,2026-06-01,69,3,654
3583,Dasie Rotlauf,6304055860512380883,2026-06-01,69,12,654
3584,Miles Rimell,3549201555985411,2027-12-01,255,6,655
3585,Miles Rimell,3549201555985411,2027-12-01,255,3,655
3586,Miles Rimell,3549201555985411,2027-12-01,255,10,655
3587,Miles Rimell,3549201555985411,2027-12-01,255,11,655
3588,Miles Rimell,3549201555985411,2027-12-01,255,1,655
3589,Robina Mapledoram,3531622663590548,2026-05-01,561,9,656
3590,Robina Mapledoram,3531622663590548,2026-05-01,561,15,656
3591,Robina Mapledoram,3531622663590548,2026-05-01,561,17,656
3592,Priscilla Pala,3555424198606480,2027-04-01,127,9,657
3593,Priscilla Pala,3555424198606480,2027-04-01,127,2,657
3594,Sada Dach,201432249289697,2028-03-01,640,3,658
3595,Sada Dach,201432249289697,2028-03-01,640,5,658
3596,Sada Dach,201432249289697,2028-03-01,640,12,658
3597,Sada Dach,201432249289697,2028-03-01,640,19,658
3598,Sada Dach,201432249289697,2028-03-01,640,18,658
3599,Sada Dach,201432249289697,2028-03-01,640,9,658
3600,Sada Dach,201432249289697,2028-03-01,640,17,658
3601,Sada Dach,201432249289697,2028-03-01,640,1,658
3602,Sada Dach,201432249289697,2028-03-01,640,15,658
3603,Hector Bodicam,3589439409040584,2026-09-01,885,7,659
3604,Paton Haines,3574601050042337,2029-01-01,496,9,660
3605,Paton Haines,3574601050042337,2029-01-01,496,3,660
3606,Paton Haines,3574601050042337,2029-01-01,496,6,660
3607,Paton Haines,3574601050042337,2029-01-01,496,11,660
3608,Paton Haines,3574601050042337,2029-01-01,496,1,660
3609,Anabelle Held,3588859529413661,2029-07-01,425,1,661
3610,Anabelle Held,3588859529413661,2029-07-01,425,4,661
3611,Aurie Minchinton,3542592931921626,2026-02-01,309,6,662
3612,Aurie Minchinton,3542592931921626,2026-02-01,309,20,662
3613,Nada Sivyour,201605769390686,2027-06-01,490,18,663
3614,Nada Sivyour,201605769390686,2027-06-01,490,8,663
3615,Nada Sivyour,201605769390686,2027-06-01,490,14,663
3616,Nada Sivyour,201605769390686,2027-06-01,490,7,663
3617,Nada Sivyour,201605769390686,2027-06-01,490,10,663
3618,Leroi Berzons,201471373667336,2027-06-01,760,7,664
3619,Leroi Berzons,201471373667336,2027-06-01,760,13,664
3620,Leroi Berzons,201471373667336,2027-06-01,760,14,664
3621,Leroi Berzons,201471373667336,2027-06-01,760,18,664
3622,Leroi Berzons,201471373667336,2027-06-01,760,20,664
3623,Leroi Berzons,201471373667336,2027-06-01,760,10,664
3624,Chev Oblein,4017951883370,2029-12-01,120,5,665
3625,Northrup Woodwind,3539841482093441,2027-06-01,149,19,666
3626,Northrup Woodwind,3539841482093441,2027-06-01,149,5,666
3627,Northrup Woodwind,3539841482093441,2027-06-01,149,12,666
3628,Northrup Woodwind,3539841482093441,2027-06-01,149,15,666
3629,Northrup Woodwind,3539841482093441,2027-06-01,149,13,666
3630,Northrup Woodwind,3539841482093441,2027-06-01,149,10,666
3631,Northrup Woodwind,3539841482093441,2027-06-01,149,7,666
3632,Northrup Woodwind,3539841482093441,2027-06-01,149,6,666
3633,Northrup Woodwind,3539841482093441,2027-06-01,149,1,666
3634,Northrup Woodwind,3539841482093441,2027-06-01,149,16,666
3635,Dewey Coulter,3580981914972982,2027-02-01,34,17,667
3636,Dewey Coulter,3580981914972982,2027-02-01,34,3,667
3637,Dewey Coulter,3580981914972982,2027-02-01,34,5,667
3638,Dewey Coulter,3580981914972982,2027-02-01,34,11,667
3639,Dewey Coulter,3580981914972982,2027-02-01,34,8,667
3640,Dewey Coulter,3580981914972982,2027-02-01,34,2,667
3641,Gillan Kalderon,5410590783261848,2025-07-01,495,20,668
3642,Gillan Kalderon,5410590783261848,2025-07-01,495,18,668
3643,Gillan Kalderon,5410590783261848,2025-07-01,495,16,668
3644,Gillan Kalderon,5410590783261848,2025-07-01,495,14,668
3645,Gillan Kalderon,5410590783261848,2025-07-01,495,15,668
3646,Gillan Kalderon,5410590783261848,2025-07-01,495,9,668
3647,Gillan Kalderon,5410590783261848,2025-07-01,495,3,668
3648,Gillan Kalderon,5410590783261848,2025-07-01,495,17,668
3649,Gillan Kalderon,5410590783261848,2025-07-01,495,10,668
3650,Henrietta Stollman,4911078131543528,2025-12-01,752,16,669
3651,Henrietta Stollman,4911078131543528,2025-12-01,752,11,669
3652,Henrietta Stollman,4911078131543528,2025-12-01,752,5,669
3653,Henrietta Stollman,4911078131543528,2025-12-01,752,6,669
3654,Henrietta Stollman,4911078131543528,2025-12-01,752,7,669
3655,Henrietta Stollman,4911078131543528,2025-12-01,752,15,669
3656,Henrietta Stollman,4911078131543528,2025-12-01,752,13,669
3657,Henrietta Stollman,4911078131543528,2025-12-01,752,2,669
3658,Henrietta Stollman,4911078131543528,2025-12-01,752,12,669
3659,Gabbi Humbee,201555699361341,2028-08-01,678,5,670
3660,Gabbi Humbee,201555699361341,2028-08-01,678,11,670
3661,Gabbi Humbee,201555699361341,2028-08-01,678,7,670
3662,Ephrayim Rotham,5602224651958586,2027-03-01,853,1,671
3663,Ephrayim Rotham,5602224651958586,2027-03-01,853,3,671
3664,Ephrayim Rotham,5602224651958586,2027-03-01,853,12,671
3665,Ephrayim Rotham,5602224651958586,2027-03-01,853,13,671
3666,Gloriane Jarvis,4936551747759003767,2026-06-01,216,1,672
3667,Gloriane Jarvis,4936551747759003767,2026-06-01,216,6,672
3668,Gloriane Jarvis,4936551747759003767,2026-06-01,216,13,672
3669,Gloriane Jarvis,4936551747759003767,2026-06-01,216,3,672
3670,Gloriane Jarvis,4936551747759003767,2026-06-01,216,11,672
3671,Locke Purcell,5007668532724172,2027-05-01,788,2,673
3672,Locke Purcell,5007668532724172,2027-05-01,788,5,673
3673,Locke Purcell,5007668532724172,2027-05-01,788,15,673
3674,Locke Purcell,5007668532724172,2027-05-01,788,17,673
3675,Locke Purcell,5007668532724172,2027-05-01,788,11,673
3676,Locke Purcell,5007668532724172,2027-05-01,788,1,673
3677,Rory Crux,3543386735365695,2026-12-01,175,6,674
3678,Rory Crux,3543386735365695,2026-12-01,175,8,674
3679,Cherie Sollett,374288447129676,2029-07-01,96,20,675
3680,Cherie Sollett,374288447129676,2029-07-01,96,11,675
3681,Cherie Sollett,374288447129676,2029-07-01,96,14,675
3682,Cherie Sollett,374288447129676,2029-07-01,96,7,675
3683,Cherie Sollett,374288447129676,2029-07-01,96,8,675
3684,Cherie Sollett,374288447129676,2029-07-01,96,17,675
3685,Cherie Sollett,374288447129676,2029-07-01,96,5,675
3686,Cherie Sollett,374288447129676,2029-07-01,96,9,675
3687,Cherie Sollett,374288447129676,2029-07-01,96,19,675
3688,Cherie Sollett,374288447129676,2029-07-01,96,4,675
3689,Gavra Terrans,3532784085438760,2030-03-01,140,20,676
3690,Gavra Terrans,3532784085438760,2030-03-01,140,3,676
3691,Gavra Terrans,3532784085438760,2030-03-01,140,6,676
3692,Gavra Terrans,3532784085438760,2030-03-01,140,13,676
3693,Gavra Terrans,3532784085438760,2030-03-01,140,19,676
3694,Gavra Terrans,3532784085438760,2030-03-01,140,1,676
3695,Gavra Terrans,3532784085438760,2030-03-01,140,14,676
3696,Gavra Terrans,3532784085438760,2030-03-01,140,10,676
3697,Gavra Terrans,3532784085438760,2030-03-01,140,16,676
3698,Kesley Fransewich,36766832110765,2026-11-01,497,19,677
3699,Kesley Fransewich,36766832110765,2026-11-01,497,20,677
3700,Kesley Fransewich,36766832110765,2026-11-01,497,12,677
3701,Glenden Shay,5602215198459377,2028-07-01,52,18,678
3702,Glenden Shay,5602215198459377,2028-07-01,52,13,678
3703,Colas Smale,3585388158156956,2029-10-01,344,15,679
3704,Colas Smale,3585388158156956,2029-10-01,344,14,679
3705,Colas Smale,3585388158156956,2029-10-01,344,6,679
3706,Colas Smale,3585388158156956,2029-10-01,344,16,679
3707,Colas Smale,3585388158156956,2029-10-01,344,11,679
3708,Colas Smale,3585388158156956,2029-10-01,344,9,679
3709,Colas Smale,3585388158156956,2029-10-01,344,13,679
3710,Colas Smale,3585388158156956,2029-10-01,344,2,679
3711,Colas Smale,3585388158156956,2029-10-01,344,4,679
3712,Colas Smale,3585388158156956,2029-10-01,344,12,679
3713,Rudyard Labadini,5610079143320732063,2025-07-01,973,3,680
3714,Rudyard Labadini,5610079143320732063,2025-07-01,973,20,680
3715,Rudyard Labadini,5610079143320732063,2025-07-01,973,6,680
3716,Rudyard Labadini,5610079143320732063,2025-07-01,973,13,680
3717,Rudyard Labadini,5610079143320732063,2025-07-01,973,8,680
3718,Rudyard Labadini,5610079143320732063,2025-07-01,973,19,680
3719,Rudyard Labadini,5610079143320732063,2025-07-01,973,7,680
3720,Rudyard Labadini,5610079143320732063,2025-07-01,973,16,680
3721,Rudyard Labadini,5610079143320732063,2025-07-01,973,10,680
3722,Rudyard Labadini,5610079143320732063,2025-07-01,973,18,680
3723,Chris Mattisson,67620813892193066,2029-01-01,350,4,681
3724,Chris Mattisson,67620813892193066,2029-01-01,350,20,681
3725,Chris Mattisson,67620813892193066,2029-01-01,350,10,681
3726,Chris Mattisson,67620813892193066,2029-01-01,350,6,681
3727,Chris Mattisson,67620813892193066,2029-01-01,350,14,681
3728,Chris Mattisson,67620813892193066,2029-01-01,350,1,681
3729,Chris Mattisson,67620813892193066,2029-01-01,350,16,681
3730,Fitzgerald Ellsbury,3565054409568829,2028-09-01,766,4,682
3731,Fitzgerald Ellsbury,3565054409568829,2028-09-01,766,17,682
3732,Camille Ciobutaru,3532035406083235,2027-11-01,507,7,683
3733,Camille Ciobutaru,3532035406083235,2027-11-01,507,2,683
3734,Camille Ciobutaru,3532035406083235,2027-11-01,507,5,683
3735,Camille Ciobutaru,3532035406083235,2027-11-01,507,6,683
3736,Hedy Cabbell,30259310069261,2029-04-01,951,5,684
3737,Hedy Cabbell,30259310069261,2029-04-01,951,15,684
3738,Malia Whittam,5610807431877983,2028-11-01,120,11,685
3739,Malia Whittam,5610807431877983,2028-11-01,120,20,685
3740,Malia Whittam,5610807431877983,2028-11-01,120,18,685
3741,Malia Whittam,5610807431877983,2028-11-01,120,3,685
3742,Malia Whittam,5610807431877983,2028-11-01,120,2,685
3743,Malia Whittam,5610807431877983,2028-11-01,120,5,685
3744,Malia Whittam,5610807431877983,2028-11-01,120,16,685
3745,Malia Whittam,5610807431877983,2028-11-01,120,19,685
3746,Malia Whittam,5610807431877983,2028-11-01,120,6,685
3747,Avie Clayton,5559147196554276,2028-02-01,310,5,686
3748,Avie Clayton,5559147196554276,2028-02-01,310,13,686
3749,Lodovico Hazlehurst,3587751294834497,2028-06-01,582,12,687
3750,Lodovico Hazlehurst,3587751294834497,2028-06-01,582,3,687
3751,Lodovico Hazlehurst,3587751294834497,2028-06-01,582,4,687
3752,Lodovico Hazlehurst,3587751294834497,2028-06-01,582,1,687
3753,Martie Izachik,3544745537187020,2027-01-01,919,17,688
3754,Martie Izachik,3544745537187020,2027-01-01,919,10,688
3755,Martie Izachik,3544745537187020,2027-01-01,919,7,688
3756,Martie Izachik,3544745537187020,2027-01-01,919,1,688
3757,Martie Izachik,3544745537187020,2027-01-01,919,20,688
3758,Martie Izachik,3544745537187020,2027-01-01,919,18,688
3759,Martie Izachik,3544745537187020,2027-01-01,919,19,688
3760,Martie Izachik,3544745537187020,2027-01-01,919,13,688
3761,Martie Izachik,3544745537187020,2027-01-01,919,9,688
3762,Martie Izachik,3544745537187020,2027-01-01,919,6,688
3763,Craggy Barbery,201696284157213,2026-04-01,210,20,689
3764,Craggy Barbery,201696284157213,2026-04-01,210,6,689
3765,Craggy Barbery,201696284157213,2026-04-01,210,14,689
3766,Craggy Barbery,201696284157213,2026-04-01,210,16,689
3767,Craggy Barbery,201696284157213,2026-04-01,210,17,689
3768,Craggy Barbery,201696284157213,2026-04-01,210,2,689
3769,Craggy Barbery,201696284157213,2026-04-01,210,11,689
3770,Craggy Barbery,201696284157213,2026-04-01,210,8,689
3771,Craggy Barbery,201696284157213,2026-04-01,210,18,689
3772,Craggy Barbery,201696284157213,2026-04-01,210,13,689
3773,Arlette Quinnelly,3585573841014577,2025-06-01,911,4,690
3774,Arlette Quinnelly,3585573841014577,2025-06-01,911,13,690
3775,Arlette Quinnelly,3585573841014577,2025-06-01,911,15,690
3776,Arlette Quinnelly,3585573841014577,2025-06-01,911,16,690
3777,Arlette Quinnelly,3585573841014577,2025-06-01,911,19,690
3778,Maurits Rorke,56022141335747091,2026-06-01,262,20,691
3779,Maurits Rorke,56022141335747091,2026-06-01,262,9,691
3780,Maurits Rorke,56022141335747091,2026-06-01,262,7,691
3781,Maurits Rorke,56022141335747091,2026-06-01,262,4,691
3782,Maurits Rorke,56022141335747091,2026-06-01,262,16,691
3783,Paton Guilfoyle,3554659055090051,2030-01-01,290,11,692
3784,Paton Guilfoyle,3554659055090051,2030-01-01,290,20,692
3785,Paton Guilfoyle,3554659055090051,2030-01-01,290,17,692
3786,Paton Guilfoyle,3554659055090051,2030-01-01,290,4,692
3787,Clemente Eames,676171229717404110,2027-06-01,205,19,693
3788,Clemente Eames,676171229717404110,2027-06-01,205,16,693
3789,Clemente Eames,676171229717404110,2027-06-01,205,18,693
3790,Rochester McQuorkell,6375616543621103,2026-05-01,931,8,694
3791,Rochester McQuorkell,6375616543621103,2026-05-01,931,5,694
3792,Rochester McQuorkell,6375616543621103,2026-05-01,931,4,694
3793,Rochester McQuorkell,6375616543621103,2026-05-01,931,10,694
3794,Rochester McQuorkell,6375616543621103,2026-05-01,931,17,694
3795,Rochester McQuorkell,6375616543621103,2026-05-01,931,11,694
3796,Rochester McQuorkell,6375616543621103,2026-05-01,931,15,694
3797,Selma Bascomb,3580457365624760,2026-02-01,208,6,695
3798,Selma Bascomb,3580457365624760,2026-02-01,208,14,695
3799,Selma Bascomb,3580457365624760,2026-02-01,208,17,695
3800,Selma Bascomb,3580457365624760,2026-02-01,208,10,695
3801,Selma Bascomb,3580457365624760,2026-02-01,208,12,695
3802,Selma Bascomb,3580457365624760,2026-02-01,208,18,695
3803,Selma Bascomb,3580457365624760,2026-02-01,208,1,695
3804,Selma Bascomb,3580457365624760,2026-02-01,208,8,695
3805,Selma Bascomb,3580457365624760,2026-02-01,208,20,695
3806,Stanton Aharoni,3589925617991824,2030-03-01,495,19,696
3807,Stanton Aharoni,3589925617991824,2030-03-01,495,20,696
3808,Stanton Aharoni,3589925617991824,2030-03-01,495,12,696
3809,Stanton Aharoni,3589925617991824,2030-03-01,495,9,696
3810,Stanton Aharoni,3589925617991824,2030-03-01,495,6,696
3811,Stanton Aharoni,3589925617991824,2030-03-01,495,3,696
3812,Stanton Aharoni,3589925617991824,2030-03-01,495,7,696
